title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Love it!,Super comfy and great design.,5,07/02/2023,Priya S*****,priya*****@gmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Perfect fit,I love how this hoodie fits me!,5,06/17/2023,Natalie B*****,natalie*****@yahoo.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Great quality,The material is so soft and comfortable.,4,06/02/2023,Rakesh K*****,rakesh*****@hotmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Awesome design,I get compliments every time I wear it.,5,06/13/2023,Lara M*****,lara*****@gmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Love the colors,The print is vibrant and eye-catching.,4,06/25/2023,Akshay R*****,akshay*****@gmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
So comfortable,I could live in this hoodie!,5,07/09/2023,Sophie L*****,sophie*****@yahoo.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Great gift,I bought this for my sister and she loves it.,5,06/08/2023,Rahul S*****,rahul*****@hotmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Unique design,I haven't seen anything like it before.,4,06/10/2023,Jasmine L*****,jasmine*****@gmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Stylish and comfortable,This hoodie is perfect for casual outings.,5,07/04/2023,Aarav M*****,aarav*****@yahoo.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Love the fit,"Not too tight, not too loose.",4,06/20/2023,Ananya S*****,ananya*****@gmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
Super cute,I feel stylish and cozy in this hoodie.,5,07/12/2023,Emma W*****,emma*****@gmail.com,7887626502393,have-a-nice-trip-graphic-hoodie-for-women,,
