title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Great hoodie!,Love the design and comfort.,5,06/20/2023,Amanpreet,amanpreet*****@gmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Perfect for the holidays,I bought this hoodie for Christmas and it was a hit! Really liked the design and the fit.,5,07/02/2023,Emma,emma*****@hotmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Comfortable and stylish,I wear this hoodie all the time. It's so cozy and looks great.,5,06/15/2023,Ravi,ravi*****@gmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Love it!,This hoodie is my new favorite. The design is unique and the fit is perfect.,5,06/25/2023,Sophia,sophia*****@yahoo.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Awesome hoodie,I'm really impressed with the quality of this hoodie. Highly recommended.,5,06/12/2023,Rahul,rahul*****@gmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Great for casual wear,I wear this hoodie on weekends and it's perfect. Comfortable and stylish.,4,06/05/2023,Sandeep,sandeep*****@yahoo.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Nice design,The graphic design on this hoodie is really eye-catching. Love the colors too.,4,06/22/2023,Alisha,alisha*****@gmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Highly recommend,"If you're looking for a comfortable and stylish hoodie, this is the one. Great quality too.",5,06/18/2023,Ankit,ankit*****@gmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Really satisfied,I'm really happy with my purchase. The hoodie is exactly as described.,5,06/29/2023,Olivia,olivia*****@hotmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Great quality,The materials used for this hoodie are top-notch. Very impressed.,5,06/08/2023,Aarav,aarav*****@gmail.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Nice fit,The hoodie fits me perfectly. I'm really happy with how it looks.,4,06/17/2023,Ishaan,ishaan*****@yahoo.com,7968016433401,copy-of-christmas-christmas-hoodie-for-men-and-women,,
Love this hoodie!,The graphic design is eye-catching and the hoodie is so comfortable.,5,09/01/2023,Rahul K.,rahul*****@gmail.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Best hoodie ever!,"I absolutely love this hoodie. The fit, the design, everything is perfect!",5,09/05/2023,Emma P.,emma*****@yahoo.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Great quality hoodie,This hoodie is made from a durable blend of cotton and polyester. It feels really well-made.,4,07/15/2023,Ajit R.,ajit*****@gmail.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Comfortable and stylish,I love wearing this hoodie for both casual wear and my active outdoor activities. It's versatile and looks great.,5,08/10/2023,Rachel S.,rachel*****@gmail.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Nice design,The graphic design on this hoodie is unique and catches attention. Love wearing it.,4,10/12/2023,Sneha K.,sneha*****@yahoo.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Perfect fit,"The hoodie fits me perfectly, and the ribbed cuffs and hem add to the comfort.",5,06/25/2023,Aarav M.,aarav*****@hotmail.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Great purchase,I'm so happy with this hoodie. It's stylish and well-designed.,5,06/07/2023,Sophia D.,sophia*****@gmail.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Awesome hoodie!,I've received so many compliments on this hoodie. It's a great buy.,5,07/02/2023,Aanya P.,aanya*****@gmail.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Highly recommended,"If you're looking for a comfortable and fashionable hoodie, this is it. Highly recommend it.",5,09/26/2023,Mohammed K.,mohammed*****@yahoo.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
Great value for money,This hoodie is worth every penny. The quality and design are fantastic.,5,08/30/2023,Lucas G.,lucas*****@gmail.com,7967995035897,circle-t-graphic-hoodie-for-men-and-women-inventory-blowout-sale,,
