title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Great t-shirt!,Love the quirky design and the comfortable fit. Perfect for casual outings.,5,06/02/2023,Vidya Sharma,vidya****@gmail.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Amazing quality,The fabric is soft and breathable. Great for hot summer days!,5,06/05/2023,Michael Adams,michael****@yahoo.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Unique design,Received many compliments on the quirky design. It's a conversation starter!,4,06/09/2023,Priya Patel,priya****@hotmail.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Comfortable and stylish,The tee fits well and the design is eye-catching. Love wearing it!,5,06/15/2023,James Thompson,james****@gmail.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Good quality,The cotton fabric feels nice against the skin. No complaints!,4,06/20/2023,Rajesh Verma,rajesh****@rediffmail.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Versatile and comfortable,I can dress it up or down depending on the occasion. Works well with jeans or a skirt.,5,06/25/2023,Emma Johnson,emma****@gmail.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Great conversation starter,The quirky design always grabs people's attention. Love the reactions I get!,4,07/01/2023,Priyanka Gupta,priyanka****@yahoo.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Perfect fit,"The size chart was accurate, and the t-shirt fits me perfectly. Very satisfied!",5,07/06/2023,David Wilson,david****@gmail.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Stylish and comfortable,I love the design and the fabric feels great. A great addition to my wardrobe!,5,07/12/2023,Sneha Sharma,sneha****@outlook.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Good purchase,Bought this as a gift for my friend and he loved it. Great quality and unique design!,4,07/18/2023,Arun Kumar,arun****@gmail.com,7904145703161,paused-game-unisex-graphic-t-shirt-graphic-tees,,
Love the unique design!,The graphic design on this hoodie is eye-catching and sets it apart from others.,5,06/07/2023,Priya K******,priya.k*****@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Comfortable and stylish,"This hoodie has a classic fit with ribbed cuffs and hem, providing added comfort. The design is also fashionable.",4,06/12/2023,Jack M*****,jack.m*****@yahoo.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Great quality,I love that this hoodie is made from a durable blend of cotton and polyester. It feels sturdy and well-made.,5,06/18/2023,Sneha P******,sneha.p******@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Unique and trendy,I love wearing this hoodie. The design is so unique and it's perfect for adding a bit of style to any outfit.,4,06/28/2023,Aakash S*****,aakash.s*****@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Perfect for casual wear,I wear this hoodie all the time for running errands or just lounging around. It's so comfortable and versatile.,5,07/02/2023,Emma J*****,emma.j*****@hotmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Stylish and cozy,"I love how stylish this hoodie looks on me. It's also really cozy and warm, perfect for chilly days.",4,07/08/2023,Rahul S*****,rahul.s*****@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Great hoodie for the price,This hoodie is worth every penny. It's well-made and the design is really cool. Highly recommend!,5,07/15/2023,Chloe S*****,chloe.s*****@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
My new favorite hoodie,I can't stop wearing this hoodie. It's so comfortable and the design is really unique. Love it!,5,07/20/2023,Ravi K******,ravi.k******@yahoo.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Looks even better in person,The design of this hoodie is even cooler in person. The colors are vibrant and it's a great addition to my wardrobe.,4,08/02/2023,Mira P******,mira.p******@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Best hoodie I own,"I've tried many hoodies, but this one is by far the best. It's comfortable, stylish, and well-made. Highly recommend!",5,08/10/2023,Amit M*****,amit.m*****@yahoo.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Perfect fit,"I love how this hoodie fits me. It's not too loose or tight, just perfect. The design is a bonus!",4,08/16/2023,Kiran R******,kiran.r******@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Awesome hoodie,"This hoodie is awesome! It's comfortable, looks great, and the graphic design is really cool. Love it!",5,08/24/2023,Oliver H*****,oliver.h*****@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Great for outdoor activities,"I wear this hoodie when I go hiking or camping. It's comfortable, durable, and keeps me warm.",4,09/03/2023,Riya S******,riya.s******@yahoo.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Great gift idea,I bought this hoodie as a gift for my friend and she absolutely loved it. The design is unique and the fit is perfect.,5,09/12/2023,Mohammed K******,mohammed.k******@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Amazing quality,"The quality of this hoodie is amazing. It's soft, comfortable, and doesn't shrink or fade after washing.",4,09/20/2023,Sophia M*****,sophia.m*****@hotmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
"Unique design, great fit","I love the design of this hoodie, it's unlike anything I've seen before. The fit is also perfect and true to size.",5,09/28/2023,Aarav P******,aarav.p******@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
Great hoodie for the price,You can't beat the quality and style of this hoodie for the price. It's a great value and looks amazing.,4,10/05/2023,Esha S******,esha.s******@gmail.com,7838101602553,graphic-hoodie-for-men-and-women-ran-out-of-coffee,,
