title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Great hoodie!,Love the design and quality.,5,2023-06-10,Samantha,samantha*****@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Awesome hoodie,Super comfortable and stylish.,5,2023-06-15,Rajesh,rajesh***@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Lovely design!,Got so many compliments wearing this hoodie.,5,2023-06-20,Sophie,sophie***@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Excellent quality,The hoodie is well-made and very soft.,5,2023-06-25,Ravi,ravi***@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Perfect fit,True to size and very comfortable to wear.,5,2023-06-30,Emily,emily****@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Unique and stylish,Love the quirky design and received many compliments.,5,2023-07-05,Sanjay,sanjay***@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Best hoodie ever!,Great quality and stylish design.,5,2023-07-10,Aarav,aarav****@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Very comfortable,The material is soft and cozy.,5,2023-07-15,Olivia,olivia****@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Great for any occasion,"Can be dressed up or down, versatile hoodie.",5,2023-07-20,Priya,priya***@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Impressive design,The graphics are eye-catching and unique.,5,2023-07-25,Ryan,ryan****@gmail.com,7910063014137,out-of-this-world-graphic-hoodie-for-men-and-women,,
Awesome hoodie!,Love the design and it's so comfortable!,5,06/25/2023,Rajesh,rajesh***@gmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Great quality,The print quality is top-notch and the fabric feels great.,4,07/12/2023,Sophia,sophia***@yahoo.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Perfect fit,"The regular unisex fit is just right, not too loose or tight.",5,06/15/2023,Ankit,ankit***@hotmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Comfortable and stylish,This hoodie combines comfort and style perfectly.,5,06/18/2023,Emma,emma***@gmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Love the design,The vibrant print design is eye-catching and unique.,4,07/05/2023,Mohammed,mohammed***@gmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Highly recommended,The ethical sourcing and made-to-order feature make it worth buying.,5,06/09/2023,Sanjana,sanjana***@gmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Great purchase,"I'm so happy with this hoodie, it's my new favorite!",5,06/30/2023,Liam,liam***@yahoo.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Super comfortable,The 50% cotton-50% polyester blend is soft and cozy.,4,07/17/2023,Anjali,anjali***@hotmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Great fit for both men and women,I got this for my partner and it looks great on both of us.,5,06/05/2023,Taran,taran***@gmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Unique and creative design,The graphic on this hoodie stands out and is unlike anything I've seen before.,4,07/08/2023,Olivia,olivia***@gmail.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
Nice hoodie,"I like the fabric and the print, it's a good purchase.",4,07/22/2023,Harsh,harsh***@yahoo.com,7970130231545,positive-mind-positive-life-graphic-hoodie-for-men-and-women,,
