title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Great Hoodie!,I love the vibrant print and the comfortable fit of this hoodie. It's perfect for fall weather!,5,07/15/2023,Rahul,rahul*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Amazing Quality!,The print quality of this hoodie is excellent. The colors are vibrant and the fabric feels great. Highly recommended!,5,06/10/2023,Emily,emily*****@hotmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Comfortable and Stylish,I love how comfortable this hoodie is. The design is also very unique and stands out. Perfect for casual outings!,5,06/05/2023,Sneha,sneha*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Great Hoodie for Both Genders,"I bought this hoodie for my husband and myself, and we both love it! The fit is perfect and the print is eye-catching.",5,06/03/2023,Alex,alex*****@yahoo.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Excellent Print Quality,The print on this hoodie is so crisp and detailed. It looks even better in person than on the website. Very happy with my purchase!,5,06/15/2023,Vishal,vishal*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Unique and Creative Design,I get compliments every time I wear this hoodie. The design is so unique and it adds a touch of creativity to my outfits.,5,07/01/2023,Sophia,sophia*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Perfect Fall Hoodie,I've been wearing this hoodie non-stop since I got it. The fabric is cozy and it keeps me warm on chilly autumn days.,5,07/18/2023,Aarav,aarav*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Great Value for Money,This hoodie exceeded my expectations. The quality is top-notch and it's definitely worth the price. I'm very satisfied!,5,07/05/2023,Olivia,olivia*****@yahoo.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Awesome Print Design,The print on this hoodie is absolutely stunning. It's a unique artwork that adds a pop of color to my wardrobe.,5,07/12/2023,Arjun,arjun*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Cozy and Stylish,This hoodie is not only comfortable to wear but also very stylish. It's my go-to choice for casual outings.,5,08/02/2023,Ella,ella*****@yahoo.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Great Fit,"I love how this hoodie fits. It's not too tight or too loose, just perfect. The quality is also excellent. Highly recommended!",5,08/10/2023,Kabir,kabir*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Eye-Catching Design,This hoodie has a design that instantly grabs attention. I've received many compliments while wearing it. Love it!,5,08/15/2023,Luna,luna*****@hotmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Super Comfy,I can't stop wearing this hoodie! It's incredibly comfortable and soft. The fabric is high-quality and feels great on the skin.,5,08/20/2023,Rohan,rohan*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Great Purchase!,I'm so glad I bought this hoodie. It's become my favorite piece of clothing. The print is fantastic and the fit is perfect.,5,09/05/2023,Maya,maya*****@yahoo.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Vibrant Colors,The colors on this hoodie are so vibrant and eye-catching. It's a great way to add some color to my wardrobe.,5,09/10/2023,Aria,aria*****@gmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Perfect Fit,This hoodie fits me perfectly. The size chart was accurate and I'm impressed with the quality. Definitely recommend it!,5,09/15/2023,Raj,raj*****@hotmail.com,7970127806713,gandhi-gains-pump-cover-graphic-hoodie-for-men-and-women,,
Amazing print quality!,The print on this sweatshirt is absolutely brilliant!,5,06/15/2023,Rohan Kumar,roh*****@gmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Love the design!,The graphic on this sweatshirt is so cool. I get so many compliments!,4,07/02/2023,Emma Thompson,emm*****@hotmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Comfortable and stylish,This sweatshirt is not only fashionable but also super comfortable to wear!,4,06/05/2023,Aarav Desai,aar*****@yahoo.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Ethically sourced garment,I love supporting brands that prioritize ethical sourcing. This sweatshirt is a great choice!,5,06/25/2023,Sophia Patel,sop*****@gmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Perfect fit!,"The unisex fit of this sweatshirt is spot on! Not too tight, not too loose.",5,06/10/2023,Oliver Johnson,oli*****@gmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
High-quality materials,The cotton-polyester blend of this sweatshirt feels great against the skin.,4,07/10/2023,Aisha Khan,ais*****@yahoo.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Fandom meets fashion,I love the combination of my favorite characters and stylish fashion in this sweatshirt!,5,07/18/2023,Akshay Sharma,aks*****@hotmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Made with love in Toronto,Knowing that this sweatshirt is made to order in Toronto makes it even more special!,4,06/14/2023,Emily Davis,emi*****@gmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Eye-catching sweatshirt,I've never gotten so many compliments on a sweatshirt before. The design is really eye-catching!,5,06/29/2023,Rajesh Gupta,raj*****@hotmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Great gift option,I bought this sweatshirt as a gift for my friend and they absolutely loved it!,4,07/25/2023,Ella Thompson,ell*****@gmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Awesome sweatshirt!,This sweatshirt is awesome! 10/10 would recommend!,5,06/22/2023,Mohammed Khan,moh*****@yahoo.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Super cozy,I love how cozy and warm this sweatshirt is. Perfect for chilly days!,4,06/18/2023,Aarav Patel,aar*****@hotmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Great statement piece,This sweatshirt is the ultimate pop culture statement. I feel so stylish wearing it!,5,07/05/2023,Emma Johnson,emm*****@yahoo.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Unique design,I haven't seen anyone else with a sweatshirt like this. It's truly unique!,4,07/15/2023,Arjun Gupta,arj*****@gmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Stylish and comfortable,This sweatshirt combines style and comfort perfectly. Love it!,5,06/06/2023,Olivia Davis,oli*****@hotmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
Great quality,The sweatshirt is well-made and the quality is top-notch. Very satisfied!,5,07/12/2023,Zara Khan,zar*****@gmail.com,7969872150777,gandhi-gains-pump-cover-graphic-sweatshirt-for-men-and-women,,
