title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Great sweatshirt,The TORCC Graphic Sweatshirt is amazing. The print quality is top-notch and it's very comfortable to wear.,5,09/16/2023,Ananya,ananya*****@gmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Impressive design,The design on this sweatshirt is brilliant. I love how it showcases my favorite pop culture characters.,4,07/18/2023,Ethan,ethan****@yahoo.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Comfortable and stylish,The TORCC Graphic Sweatshirt combines comfort and style seamlessly. It's my go-to piece for casual outings.,5,06/05/2023,Aarav,aarav****@hotmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Unique and eye-catching,I get so many compliments when I wear this sweatshirt. The print is unique and really catches people's attention.,5,08/14/2023,Sophie,sophie****@gmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Love the fit,The regular unisex fit of this sweatshirt works perfectly for me. It's not too tight or too loose.,4,06/26/2023,Karthik,karthik****@outlook.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Quality material,The 50% cotton - 50% polyester blend of this sweatshirt makes it incredibly comfortable and durable.,5,07/06/2023,Nyla,nyla****@yahoo.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Favorite fandoms,"As a big fan of multiple pop culture franchises, this sweatshirt allows me to proudly display my favorite fandoms.",5,08/24/2023,Ishaan,ishaan****@gmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Ethically sourced,I appreciate that this sweatshirt is ethically sourced. It makes me feel good about my purchase.,4,09/02/2023,Jasmine,jasmine****@hotmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Made to perfection,The fact that this sweatshirt is made to order in Toronto adds a touch of exclusivity to it. Love it!,5,06/13/2023,Aryan,aryan****@gmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Amazing pop culture merch,"If you're a fan of pop culture and fashion, this sweatshirt is a must-have. It's a great statement piece.",5,08/06/2023,Emily,emily****@yahoo.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Perfect gift idea,I bought this sweatshirt as a gift for my friend who loves pop culture. He absolutely adores it!,5,07/31/2023,Kabir,kabir****@gmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Amazing quality,"The print on this sweatshirt is sharp and vibrant, and it hasn't faded even after multiple washes.",4,09/18/2023,Aishwarya,aishwarya****@hotmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Comfortable fit,I love how comfortable this sweatshirt is. It's perfect for lounging around or running errands.,5,06/09/2023,Gaurav,gaurav****@gmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Unique fashion statement,This sweatshirt allows me to make a unique fashion statement while expressing my love for pop culture.,5,08/29/2023,Lila,lila****@yahoo.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Great attention to detail,I appreciate the attention to detail in the design of this sweatshirt. It's clear that a lot of thought went into it.,4,07/15/2023,Arjun,arjun****@gmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Stylish and cozy,I love how this sweatshirt effortlessly combines style and coziness. It's the perfect winter essential.,5,09/04/2023,Amara,amara****@hotmail.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Fantastic print,"The print on this sweatshirt is fantastic. It's clear and vibrant, making it a standout piece in my wardrobe.",5,06/16/2023,Vivaan,vivaan****@yahoo.com,7969872052473,no-lift-no-gift-pump-cover-graphic-sweatshirt-for-men-and-women,,
Great t-shirt!,Comfortable and stylish.,5,07/15/2023,Arya S,arya*****@gmail.com,7969868972281,no-lift-no-gift-pump-cover-unisex-graphic-t-shirt-graphic-tees,,
