title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Perfect Sweatshirt!,I love how warm and comfortable this sweatshirt is! Perfect for the colder days.,5,2023-06-12,Jessica C.,jessica*****@gmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Great Quality,This sweatshirt is made with great quality material. I'm impressed with the fit and comfort.,5,2023-07-18,Rahul S.,rahul*****@yahoo.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Super Soft,The material of this sweatshirt is super soft and cozy. I can wear it all day!,4,2023-06-25,Priya M.,priya*****@hotmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Stylish Design,I love the stylish design of this sweatshirt. It's great for both casual wear and layering.,5,2023-08-05,Ryan D.,ryan*****@gmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Comfortable and Warm,This sweatshirt is so comfortable and keeps me warm on chilly days. Highly recommend!,5,2023-07-02,Anjali B.,anjali*****@hotmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Perfect Fit,I love how this sweatshirt fits me. It's not too tight or too loose.,4,2023-06-10,Amit K.,amit*****@yahoo.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Cozy and Stylish,This sweatshirt is both cozy and stylish. I've received many compliments when wearing it.,5,2023-08-20,Emma C.,emma*****@gmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Great for Layering,I love using this sweatshirt as a layering piece. It's perfect for colder days.,4,2023-07-27,Arjun S.,arjun*****@yahoo.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Awesome Sweatshirt,This is an awesome sweatshirt! It's comfortable and the design is great.,5,2023-08-08,Liam C.,liam*****@gmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Highly Satisfied,I am highly satisfied with this sweatshirt. It's exactly what I was looking for.,5,2023-06-16,Aarav P.,aarav*****@hotmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Great Purchase,"This sweatshirt was a great purchase. It's comfortable, warm, and looks good.",4,2023-07-08,Sophia L.,sophia*****@gmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Love the Texture,I love the texture of this sweatshirt. It's soft and feels great against the skin.,4,2023-08-30,Prisha M.,prisha*****@hotmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Great Value,This sweatshirt is a great value for the price. I'm happy with my purchase.,4,2023-06-22,Aarav S.,aarav*****@yahoo.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Very Comfortable,I find this sweatshirt very comfortable to wear. It's my go-to for lounging at home.,5,2023-07-15,Riya B.,riya*****@gmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Great Fit,The fit of this sweatshirt is great. It's not too tight or too loose.,4,2023-08-02,William G.,william*****@gmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Super Warm,I love how warm this sweatshirt is. It's perfect for colder days.,5,2023-09-10,Isha P.,isha*****@hotmail.com,7967996608761,copy-of-mood-sweatshirt-for-men-and-women,,
Great quality tee,I love the buttery softness of this t-shirt. The quality is top-notch!,5,07/01/2023,Rajesh,rajesh****@gmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Awesome design!,The quirky design on this tee is so cool. I always get compliments when I wear it.,5,06/15/2023,Emma,emma****@yahoo.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Perfect fit,I'm impressed with the fit of this t-shirt. It's not too tight and not too loose. Just right!,4,06/05/2023,Abhinav,abhinav****@gmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Love the color options,I appreciate the range of colors available for this tee. It's nice to have options.,5,06/23/2023,Sophia,sophia****@gmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Stylish and versatile,This t-shirt is not only comfortable but also versatile. It can be dressed up or down for any occasion.,4,06/08/2023,Aarav,aarav****@hotmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Super soft material,The cotton material used for this tee is incredibly soft. It feels great against the skin.,5,07/10/2023,Avni,avni****@gmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Unique design,The quirky design on this t-shirt sets it apart from others. I love wearing something different.,4,06/18/2023,Oliver,oliver****@yahoo.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Great value for money,"Considering the quality and design, this t-shirt is definitely worth the price. Highly recommended!",5,06/02/2023,Manisha,manisha****@hotmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Comfortable and stylish,I love how comfortable this t-shirt is without compromising on style. It's a win-win!,4,06/27/2023,Alex,alex****@gmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
High-quality materials,The TORCC-grade cotton used for this t-shirt is of excellent quality. It's built to last.,5,07/04/2023,Fiona,fiona****@yahoo.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
Awesome t-shirt,I can't get enough of this t-shirt. It's become one of my favorites in my wardrobe.,5,06/12/2023,Ankit,ankit****@hotmail.com,7912902656249,need-my-space-unisex-graphic-t-shirt-graphic-tees,,
