title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Awesome design!,Love the graphic on this shirt!,5,06/12/2023,Sneha R*****,sneh****@gmail.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Great quality,The print quality and comfort of this t-shirt is amazing.,5,06/08/2023,Rahul S*****,rahu****@yahoo.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Perfect fit,The unisex fit is just right for me. It's not too loose or too tight.,4,06/20/2023,James P****,j***@hotmail.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Comfortable and stylish,I love how comfortable and stylish this t-shirt is. It's perfect for casual wear.,5,06/15/2023,Priya K*****,priya****@gmail.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Highly recommended,I highly recommend this t-shirt. The quality is top-notch and the design is eye-catching.,5,06/05/2023,Alex M****,ale***@gmail.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Unique design,The graphic on this t-shirt is unique and unlike anything I've seen before. Love it!,5,06/18/2023,Aishwarya S*****,ais****@yahoo.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Great purchase,I'm really happy with this purchase. The t-shirt is great quality and fits perfectly.,5,06/10/2023,Akash B*****,aka***@gmail.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Love the affirmation,The affirmation on this t-shirt is inspiring. It's a great reminder to embrace failure as part of growth.,5,06/13/2023,Neha G*****,neh***@hotmail.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Excellent print,The print on this t-shirt is excellent. It hasn't faded after multiple washes.,4,06/22/2023,David S****,dav***@yahoo.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Great value,This t-shirt is great value for money. The quality is much better than expected.,5,06/17/2023,Aruna K*****,aru****@gmail.com,7969870151929,failure-is-part-of-growth-unisex-graphic-t-shirt-graphic-tees,,
Awesome design!,Love the graphics on this sweatshirt. It's a great way to show off my love for pop culture!,5,06/10/2023,Rohan,rohan***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Comfy and stylish,I'm impressed with the quality and comfort of this sweatshirt. The print looks amazing too!,5,07/01/2023,Lakshmi,lakshmi***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Great fit!,The unisex fit of this sweatshirt is perfect. It's not too loose or tight. Happy with my purchase!,4,06/20/2023,David,david***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Impressive print quality,The print on this sweatshirt is top-notch. It hasn't faded or cracked after multiple washes.,5,06/15/2023,Aarav,aarav***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Love the comfort,This sweatshirt is so cozy and comfortable. It's become my go-to outfit for lounging at home.,5,07/15/2023,Sophia,sophia***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Unique and stylish,I love wearing this sweatshirt as it helps me express my love for pop culture in a fashionable way.,4,06/05/2023,Arjun,arjun***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Great value for money,The quality and design of this sweatshirt exceeded my expectations. Worth every penny!,5,06/12/2023,Aanya,aanya***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Perfect for any occasion,I wear this sweatshirt everywhere - from casual outings to geeky conventions. It's so versatile!,5,07/05/2023,Oliver,oliver***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Awesome purchase,I'm extremely happy with my TORCC Graphic Sweatshirt. The fit and design are perfect!,5,06/25/2023,Aditi,aditi***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Great conversation starter,People always ask me about my sweatshirt when I wear it. It's a great way to connect with fellow fans!,4,06/08/2023,Zara,zara***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
Super comfy,I love how soft and cozy this sweatshirt is. It's perfect for chilly evenings!,5,07/20/2023,Henry,henry***@gmail.com,7969871233273,failure-is-part-of-growth-graphic-sweatshirt-for-men-and-women,,
