title,body,rating,review_date,reviewer_name,reviewer_email,product_id,product_handle,reply,picture_urls
Great t-shirt!,Love the quirky design and comfortable fabric.,5,06/15/2023,Aarav G.,aarav.g****@gmail.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Awesome graphic tee!,The design is eye-catching and the fabric is soft.,5,07/02/2023,Sophia L.,sophia.l****@yahoo.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Comfortable and stylish,This t-shirt fits well and looks great with any outfit.,4,06/29/2023,Aryan Singh,aryan****@gmail.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Unique design,Received many compliments on this shirt. Love the quirky graphic!,5,06/25/2023,Ayushi Patel,ayushi.p****@gmail.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Perfect fit,The sizes are accurate and the t-shirt is very comfortable.,4,06/17/2023,Liam O'Connor,liam.o****@hotmail.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Fun and trendy,I love the colorful design and how it stands out.,5,06/04/2023,Zara Khan,zara.k****@outlook.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Great quality,The fabric is durable and doesn't shrink after washing.,5,06/12/2023,Rohan Sharma,rohan.s****@gmail.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Love it!,The t-shirt is comfortable to wear all day.,5,06/27/2023,Sofia Rodriguez,sofia.r****@yahoo.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Great buy!,The design is unique and the t-shirt is of high quality.,5,06/23/2023,Aanya Patel,aanya.p****@gmail.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Stylish and trendy,I love how this t-shirt adds a fun touch to my outfits.,4,06/14/2023,Muhammad Ali,muhammad.a****@hotmail.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Great for casual wear,This t-shirt is perfect for everyday outfits and is very comfortable.,4,06/10/2023,Amelia Wilson,amelia.w****@outlook.com,7916545245433,send-noods-unisex-graphic-t-shirt-graphic-tees,,
Amazing t-shirt!,I love the quirky design and the soft cotton material. It's perfect for casual wear.,5,06/02/2023,Rahul Kumar,rahul****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Great quality!,The t-shirt is made with high-quality cotton and is very comfortable. I'm impressed with the durability.,5,06/08/2023,Sara Ahmed,sara****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Unique design!,I love the quirky design on this t-shirt. It's a conversation starter and gets a lot of compliments.,4,06/14/2023,Adam Smith,adam****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Comfortable and stylish!,This t-shirt is not only comfortable but also looks great. I wear it for both casual and dressy occasions.,5,06/20/2023,Neetu Kapoor,neetu****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Perfect fit!,"I was worried about the sizing, but this t-shirt fits perfectly. The size chart was accurate.",4,06/26/2023,Amit Patel,amit****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Great colors!,I ordered this t-shirt in two different colors and both look vibrant and amazing.,5,07/02/2023,Lucas Silva,lucas****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Impressive print quality!,The quirky design on this t-shirt has excellent print quality. It hasn't faded even after multiple washes.,5,07/08/2023,Ankita Mishra,ankita****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Feels premium!,The buttery cotton material of this t-shirt feels luxurious and comfortable against the skin.,4,07/14/2023,Mohammed Ali,mohammed****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Unique and eye-catching!,I've never seen a t-shirt with such a quirky design. It definitely stands out from the crowd.,5,07/20/2023,Pooja Sharma,pooja****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
Great value for money!,"Considering the quality and design of this t-shirt, it's definitely worth the price. Highly recommended!",5,07/26/2023,Daniel Brown,daniel****@gmail.com,7908278534393,sky-has-no-limit-unisex-graphic-t-shirt-graphic-tees,,
