product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
beige-oversized-t-shirt-for-men-and-women,,Super comfortable and stylish! Love the oversized fit of this t-shirt.,5,,Aarav Singh,India,aarav.singh***@gmail.com,2023-12-18
beige-oversized-t-shirt-for-men-and-women,,Perfect for a casual day out. The material is really soft and the color is great.,4,,Tanvi Patel,India,tanvi.patel***@yahoo.com,2024-01-08
beige-oversized-t-shirt-for-men-and-women,,I bought this for my husband and ended up wearing it myself too. Oversized tees are so versatile!,5,,Neha Gupta,India,neha.gupta***@outlook.com,2023-12-30
beige-oversized-t-shirt-for-men-and-women,,Great quality t-shirt. The fit is exactly what I was looking for. Highly recommend!,5,,Rohan Sharma,India,rohan.sharma***@gmail.com,2024-02-15
beige-oversized-t-shirt-for-men-and-women,,Loved the oversized style. It's so trendy and comfortable to lounge in.,4,,Ishaan Malhotra,India,ishaan.malhotra***@hotmail.com,2024-03-10
beige-oversized-t-shirt-for-men-and-women,,I'm living in this tee! The fabric is amazing and the oversized look is on point.,5,,Alisha Desai,India,alisha.desai***@gmail.com,2024-02-21
beige-oversized-t-shirt-for-men-and-women,,The t-shirt is so comfy and has a cool vibe. Definitely a wardrobe staple now.,4,,Arjun Reddy,India,arjun.reddy***@yahoo.com,2023-12-28
beige-oversized-t-shirt-for-men-and-women,,Bought this for my sister and she loves it. The oversized fit is the best part.,5,,Meera Iyer,India,meera.iyer***@outlook.com,2024-01-18
beige-oversized-t-shirt-for-men-and-women,,Such a cool and relaxed t-shirt. Perfect for a laid-back day with jeans.,4,,Aryan Khanna,India,aryan.khanna***@gmail.com,2024-03-18
beige-oversized-t-shirt-for-men-and-women,,I've been looking for an oversized tee like this forever. Finally found the perfect one!,5,,Priya Kapoor,India,priya.kapoor***@hotmail.com,2024-02-28
beige-oversized-t-shirt-for-men-and-women,,The quality is top-notch and the oversized fit is exactly what I wanted. Great purchase!,5,,Vivaan Choudhary,India,vivaan.choudhary***@gmail.com,2024-01-26
beige-oversized-t-shirt-for-men-and-women,,Love the loose fit of this t-shirt. It's my go-to for a relaxed day at home.,4,,Sanya Mehta,India,sanya.mehta***@yahoo.com,2023-12-15
beige-oversized-t-shirt-for-men-and-women,,The oversized t-shirt is so comfy and looks great with leggings. Very happy with my purchase.,5,,Akash Joshi,India,akash.joshi***@outlook.com,2024-03-05
beige-oversized-t-shirt-for-men-and-women,,Cool oversized tee for a casual look. Looks great with sneakers and shorts.,4,,Ananya Singh,India,ananya.singh***@gmail.com,2024-02-10
beige-oversized-t-shirt-for-men-and-women,,Bought this for my brother and he loves it! The oversized style is a hit.,5,,Rishi Verma,India,rishi.verma***@hotmail.com,2024-01-12
beige-oversized-t-shirt-for-men-and-women,,This t-shirt is super soft and the oversized fit is perfect. Feels like I'm wearing a cloud!,5,,Shreya Bhatia,India,shreya.bhatia***@gmail.com,2023-12-22
beige-oversized-t-shirt-for-men-and-women,,The oversized t-shirt is a must-have in every wardrobe. So versatile and comfy!,4,,Kabir Ahuja,India,kabir.ahuja***@yahoo.com,2024-02-25
beige-oversized-t-shirt-for-men-and-women,,I love how oversized and cozy this t-shirt is. Perfect for lazy weekends at home.,5,,Diya Roy,India,diya.roy***@outlook.com,2024-03-15
beige-oversized-t-shirt-for-men-and-women,,Great quality and fit. The oversized style adds a cool vibe to any outfit.,4,,Rohan Kapoor,India,rohan.kapoor***@gmail.com,2024-01-30
beige-oversized-t-shirt-for-men-and-women,,So happy with my purchase! The t-shirt is super comfortable and looks great on.,5,,Sonal Mehta,India,sonal.mehta***@hotmail.com,2024-02-05
beige-oversized-t-shirt-for-men-and-women,,Stylish and comfortable oversized tee. Can be dressed up or down easily.,4,,Vikram Singh,India,vikram.singh***@gmail.com,2024-01-04
beige-oversized-t-shirt-for-men-and-women,,Absolutely love this t-shirt! The oversized fit is just what I was looking for.,5,,Isha Sharma,India,isha.sharma***@yahoo.com,2023-12-20
beige-oversized-t-shirt-for-men-and-women,,This t-shirt is so comfy and the oversized style is on-trend. Definitely recommend!,4,,Karan Kapoor,India,karan.kapoor***@outlook.com,2024-03-20
beige-oversized-t-shirt-for-men-and-women,,Great oversized tee for a relaxed look. Fabric is soft and feels great on the skin.,5,,Shivani Reddy,India,shivani.reddy***@gmail.com,2024-02-18
beige-oversized-t-shirt-for-men-and-women,,"The oversized t-shirt is a game-changer! So versatile and comfy, I wear it all the time.",5,,Aryan Malhotra,India,aryan.malhotra***@hotmail.com,2024-01-22
black-basic-oversized-t-shirt-torcc,,"Love the fit of this t-shirt, super comfortable and stylish!",5,,Anjali Sharma,India,anjali*****@gmail.com,2023-12-15
black-basic-oversized-t-shirt-torcc,,"Great quality and perfect oversized fit, highly recommend!",5,,Aarav Singh,India,aarav*****@yahoo.com,2024-01-20
black-basic-oversized-t-shirt-torcc,,"The black color is rich and the fabric is soft, a must-have in the wardrobe.",4,,Neha Patel,India,neha*****@outlook.com,2024-02-05
black-basic-oversized-t-shirt-torcc,,"Feels like I'm wearing a cloud, the material is so soft and comfortable!",5,,Rohan Kapoor,India,rohan*****@gmail.com,2023-12-28
black-basic-oversized-t-shirt-torcc,,"Simple yet stylish, the oversized fit is so trendy!",4,,Priya Saha,India,priya*****@hotmail.com,2024-03-10
black-basic-oversized-t-shirt-torcc,,"I love how versatile this t-shirt is, can be dressed up or down effortlessly.",4,,Arjun Mehta,India,arjun*****@yahoo.com,2024-01-08
black-basic-oversized-t-shirt-torcc,,"The oversized fit is so flattering, definitely a staple in my closet now.",5,,Sneha Das,India,sneha*****@gmail.com,2023-12-18
