product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
leviathan-graphic-hoodie-for-men-and-women,,"Amazing hoodie, the quality is top-notch!",5,,Neha Patel,India,neha*****@gmail.com,2023-12-15
leviathan-graphic-hoodie-for-men-and-women,,"Love the design of this hoodie, fits perfectly!",4,,Rahul Sharma,India,rahul*****@yahoo.com,2024-01-05
leviathan-graphic-hoodie-for-men-and-women,,"Comfortable and stylish, great purchase!",5,,Kavita Singh,India,kavita*****@hotmail.com,2024-02-20
leviathan-graphic-hoodie-for-men-and-women,,Received many compliments wearing this hoodie!,4,,Amit Mehta,India,amit*****@outlook.com,2024-03-10
leviathan-graphic-hoodie-for-men-and-women,,The fit is perfect and the material is great quality.,5,,Priya Reddy,India,priya*****@gmail.com,2024-01-29
leviathan-graphic-hoodie-for-men-and-women,,"This hoodie is so soft and cozy, love it!",4,,Vikram Gupta,India,vikram*****@yahoo.com,2023-12-28
leviathan-graphic-hoodie-for-men-and-women,,"Looks exactly as shown in the picture, very happy with my purchase.",5,,Ananya Desai,India,ananya*****@hotmail.com,2024-02-15
leviathan-graphic-hoodie-for-men-and-women,,The hoodie arrived quickly and the print is really cool.,4,,Ravi Menon,India,ravi*****@outlook.com,2024-01-18
leviathan-graphic-hoodie-for-men-and-women,,"Super comfortable hoodie, great for casual wear.",5,,Sneha Iyer,India,sneha*****@gmail.com,2024-03-05
leviathan-graphic-hoodie-for-men-and-women,,The hoodie is well-made and the print is durable.,4,,Aryan Malhotra,India,aryan*****@yahoo.com,2024-02-10
leviathan-graphic-hoodie-for-men-and-women,,"Great quality hoodie, love the Leviathan graphic on it.",5,,Radhika Khanna,India,radhika*****@hotmail.com,2023-12-22
leviathan-graphic-hoodie-for-men-and-women,,"Perfect for layering or just wearing on its own, highly recommend.",4,,Amita Choudhary,India,amita*****@outlook.com,2024-02-25
leviathan-graphic-hoodie-for-men-and-women,,The hoodie is warm and the colors haven't faded after washing.,5,,Rahul Iyer,India,rahul*****@gmail.com,2024-01-15
leviathan-graphic-hoodie-for-men-and-women,,"Really happy with this purchase, would buy another one.",4,,Priya Menon,India,priya*****@yahoo.com,2024-03-01
leviathan-graphic-hoodie-for-men-and-women,,The hoodie is true to size and looks great on both men and women.,5,,Vivek Patel,India,vivek*****@hotmail.com,2023-12-20
leviathan-graphic-hoodie-for-men-and-women,,"The fabric is soft and breathable, perfect for all-day wear.",4,,Sneha Reddy,India,sneha*****@outlook.com,2024-02-05
leviathan-graphic-hoodie-for-men-and-women,,"Great hoodie, I wear it all the time and it still looks new.",5,,Arun Kumar,India,arun*****@gmail.com,2024-01-10
leviathan-graphic-hoodie-for-men-and-women,,"The hoodie is my new favorite, can't stop wearing it!",4,,Pooja Gupta,India,pooja*****@yahoo.com,2024-02-28
leviathan-graphic-hoodie-for-men-and-women,,"Excellent quality hoodie, exceeded my expectations.",5,,Karthik Sharma,India,karthik*****@hotmail.com,2023-12-25
leviathan-graphic-hoodie-for-men-and-women,,"The hoodie is so comfortable, I could live in it!",4,,Neha Kapoor,India,neha*****@outlook.com,2024-03-15
leviathan-graphic-hoodie-for-men-and-women,,"Love the unique Leviathan design, stands out from the rest.",5,,Kunal Desai,India,kunal*****@gmail.com,2024-01-20
leviathan-graphic-hoodie-for-men-and-women,,"The hoodie is a great addition to my wardrobe, very happy with it.",4,,Deepika Reddy,India,deepika*****@yahoo.com,2024-02-15
leviathan-graphic-hoodie-for-men-and-women,,"Keeps me warm in cold weather, love the trendy graphic.",5,,Rajesh Kumar,India,rajesh*****@hotmail.com,2023-12-30
leviathan-graphic-hoodie-for-men-and-women,,"The hoodie is soft and cozy, perfect for lounging.",4,,Meera Singh,India,meera*****@outlook.com,2024-03-10
leviathan-graphic-hoodie-for-men-and-women,,"Highly recommend this hoodie, great fit and quality.",5,,Amita Verma,India,amita*****@gmail.com,2024-01-25
