product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
follow-your-heart-graphic-hoodie-for-men-and-women,,Love the message on this hoodie! It's a great reminder to always follow your heart.,5,,Neha Patel,India,neha*123*@gmail.com,2023-12-20
follow-your-heart-graphic-hoodie-for-men-and-women,,The design on this hoodie is cool and the quality is great too. Definitely worth the purchase.,4,,Rajesh Kumar,India,rajesh*456*@yahoo.com,2024-02-05
follow-your-heart-graphic-hoodie-for-men-and-women,,Received this hoodie as a gift and I absolutely love it. The message is so inspiring!,5,,Aarti Singh,India,aarti*789*@outlook.com,2024-01-15
follow-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is super comfortable and the print is holding up well after several washes.,4,,Amit Sharma,India,amit*012*@gmail.com,2023-12-30
follow-your-heart-graphic-hoodie-for-men-and-women,,Bought this hoodie for my brother and he loves it. The fit is perfect and the design is unique.,5,,Priya Reddy,India,priya*345*@hotmail.com,2024-02-20
follow-your-heart-graphic-hoodie-for-men-and-women,,Absolutely adore this hoodie! The message speaks to me on a personal level.,5,,Kiran Bansal,India,kiran*678*@gmail.com,2024-01-10
follow-your-heart-graphic-hoodie-for-men-and-women,,I've received so many compliments whenever I wear this hoodie. It's a real conversation starter!,5,,Vivek Khatri,India,vivek*901*@yahoo.com,2023-12-18
follow-your-heart-graphic-hoodie-for-men-and-women,,The material of this hoodie is top-notch and the fit is just perfect. Highly recommend!,5,,Anjali Tiwari,India,anjali*234*@outlook.com,2024-03-05
follow-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is so cozy and the print hasn't faded at all. Great quality.,4,,Rahul Malhotra,India,rahul*567*@gmail.com,2024-01-08
follow-your-heart-graphic-hoodie-for-men-and-women,,Wearing this hoodie makes me feel empowered and confident. Love the message!,5,,Monica Joshi,India,monica*890*@hotmail.com,2024-02-15
follow-your-heart-graphic-hoodie-for-men-and-women,,The colors on this hoodie are vibrant and the fit is true to size. Very happy with my purchase.,4,,Sandeep Singh,India,sandeep*123*@yahoo.com,2024-02-10
follow-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is my go-to for casual days. It's comfortable and the message is a bonus!,4,,Aditi Choudhary,India,aditi*456*@gmail.com,2024-01-25
follow-your-heart-graphic-hoodie-for-men-and-women,,The message on this hoodie is simple yet powerful. It reminds me to always trust my instincts.,5,,Rajat Kapoor,India,rajat*789*@outlook.com,2023-12-25
follow-your-heart-graphic-hoodie-for-men-and-women,,I bought this hoodie for myself and I'm so glad I did. It's comfortable and sends a positive message.,5,,Pooja Sharma,India,pooja*012*@gmail.com,2024-03-10
follow-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is a great addition to my wardrobe. It's stylish and comfortable to wear.,4,,Aman Verma,India,aman*345*@hotmail.com,2024-02-28
follow-your-heart-graphic-hoodie-for-men-and-women,,The message on this hoodie is a good reminder to always stay true to yourself. Love it!,5,,Swati Rajput,India,swati*678*@gmail.com,2024-03-20
follow-your-heart-graphic-hoodie-for-men-and-women,,I've worn this hoodie multiple times and it still looks as good as new. Great quality.,4,,Arjun Singh,India,arjun*901*@yahoo.com,2024-02-02
follow-your-heart-graphic-hoodie-for-men-and-women,,"The fit of this hoodie is perfect and the material is soft. Plus, the message is so uplifting.",5,,Nidhi Gupta,India,nidhi*234*@outlook.com,2023-12-15
follow-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is not only comfortable but also a great conversation starter. Definitely recommend!,5,,Ravi Iyer,India,ravi*567*@gmail.com,2024-01-05
follow-your-heart-graphic-hoodie-for-men-and-women,,Wearing this hoodie feels like wearing a piece of motivation. Love the design and comfort.,5,,Radha Menon,India,radha*890*@hotmail.com,2024-03-15
follow-your-heart-graphic-hoodie-for-men-and-women,,The color of this hoodie is exactly as shown and the fabric is soft. Perfect for everyday wear.,4,,Deepak Desai,India,deepak*123*@yahoo.com,2024-01-20
follow-your-heart-graphic-hoodie-for-men-and-women,,I appreciate the positive message on this hoodie. It's a constant reminder to stay true to myself.,5,,Meera Iyer,India,meera*456*@gmail.com,2024-03-02
follow-your-heart-graphic-hoodie-for-men-and-women,,Received this hoodie as a gift and it quickly became my favorite. The fit is just right.,5,,Sagar Malhotra,India,sagar*789*@outlook.com,2023-12-22
follow-your-heart-graphic-hoodie-for-men-and-women,,The print on this hoodie is bold and eye-catching. Love the quality of the material too.,4,,Ishaan Kapoor,India,ishaan*012*@gmail.com,2024-02-12
follow-your-heart-graphic-hoodie-for-men-and-women,,"This hoodie is not just a piece of clothing, it's a reminder to always listen to your heart. Love it!",5,,Preeti Singh,India,preeti*345*@hotmail.com,2024-02-18
forest-green-blank-hoodie-for-men-and-women,,Love the forest green color of this hoodie! It's so versatile and goes well with anything. Definitely a must-have in my wardrobe.,5,,Ananya Singh,,ananya*****@gmail.com,2023-12-15
forest-green-blank-hoodie-for-men-and-women,,"Great quality blank hoodie, very comfortable to wear. Perfect for casual outings or just lounging at home.",4,,Raghav Kumar,,raghav*****@yahoo.com,2024-01-20
forest-green-blank-hoodie-for-men-and-women,,Received this hoodie as a gift and I love it! The color is vibrant and the material is soft. Would definitely recommend.,4,,Priya Patel,,priya*****@hotmail.com,2023-12-28
forest-green-blank-hoodie-for-men-and-women,,The forest green color is so unique and stands out. The hoodie fits perfectly and is super cozy. Love it!,5,,Aarav Sharma,,aarav*****@outlook.com,2024-02-05
forest-green-blank-hoodie-for-men-and-women,,This hoodie is a staple in my wardrobe now. The forest green color is gorgeous and the fit is just right. Highly recommend.,5,,Aditi Mehta,,aditi*****@gmail.com,2024-02-17
forest-green-blank-hoodie-for-men-and-women,,The forest green blank hoodie is so comfortable to wear. I love the simple yet stylish look it gives. Very happy with my purchase.,4,,Vivan Rajput,,vivan*****@yahoo.com,2024-03-10
forest-green-blank-hoodie-for-men-and-women,,Really like the quality of this hoodie. The forest green color is stunning and I always get compliments when I wear it.,4,,Kavya Reddy,,kavya*****@hotmail.com,2024-01-05
forest-green-blank-hoodie-for-men-and-women,,Bought this as a gift for my brother and he loves it! The forest green color is his favorite and the fit is perfect.,5,,Aryan Kapoor,,aryan*****@outlook.com,2023-12-22
