product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
listen-oversized-t-shirt-for-men-and-women,,Love the oversized fit of this t-shirt! It's super comfortable and the size guide was accurate.,5,,Aarav Patel,India,aarav****@gmail.com,2023-12-15
listen-oversized-t-shirt-for-men-and-women,,The length of the t-shirt is perfect for me. Great quality material and true to size.,4,,Ananya Singh,India,ananya****@yahoo.com,2024-01-20
listen-oversized-t-shirt-for-men-and-women,,Received my t-shirt today and it fits perfectly! Really happy with my purchase.,5,,Arjun Kumar,India,arjun****@outlook.com,2023-12-30
listen-oversized-t-shirt-for-men-and-women,,"The chest size is just right for me, not too loose or too tight. Will definitely buy more!",4,,Ayesha Sharma,India,ayesha****@hotmail.com,2024-02-05
listen-oversized-t-shirt-for-men-and-women,,"This t-shirt is so soft and comfortable, perfect for lounging around. The sizing is accurate.",5,,Dhruv Mehta,India,dhruv****@gmail.com,2024-03-10
listen-oversized-t-shirt-for-men-and-women,,"I love the oversized look of this t-shirt! The length is just right, not too long or too short.",4,,Ishaan Ahuja,India,ishaan****@yahoo.com,2024-01-25
listen-oversized-t-shirt-for-men-and-women,,"The fabric of this t-shirt is amazing, feels really nice on the skin. Sizing was spot on.",5,,Kavya Reddy,India,kavya****@outlook.com,2023-12-28
listen-oversized-t-shirt-for-men-and-women,,"Ordered this t-shirt for my husband and he loves it! Fits him perfectly, great quality.",5,,Manan Verma,India,manan****@hotmail.com,2024-02-15
listen-oversized-t-shirt-for-men-and-women,,The sizing chart was very helpful in choosing the right size. The t-shirt fits perfectly!,5,,Neha Gupta,India,neha****@gmail.com,2024-03-05
listen-oversized-t-shirt-for-men-and-women,,Absolutely love the oversized fit of this t-shirt! It's so comfortable and stylish.,4,,Pranav Desai,India,pranav****@yahoo.com,2024-01-10
listen-oversized-t-shirt-for-men-and-women,,The t-shirt arrived quickly and the fit was exactly as described. Very happy with my purchase.,4,,Riya Choudhary,India,riya****@outlook.com,2023-12-20
listen-oversized-t-shirt-for-men-and-women,,"The chest size of this t-shirt is perfect for me, not too snug. Really comfortable to wear.",5,,Shaurya Singh,India,shaurya****@hotmail.com,2024-02-20
listen-oversized-t-shirt-for-men-and-women,,"The length of this t-shirt is just right, not too long or too short. Great quality material.",4,,Siya Mehta,India,siya****@gmail.com,2024-03-15
listen-oversized-t-shirt-for-men-and-women,,"Really impressed with the sizing of this t-shirt, fits me perfectly. Super soft fabric too.",5,,Tanishka Reddy,India,tanishka****@yahoo.com,2024-01-30
listen-oversized-t-shirt-for-men-and-women,,The oversized fit of this t-shirt is exactly what I was looking for. Very comfortable to wear.,4,,Vivaan Kapoor,India,vivaan****@outlook.com,2023-12-25
listen-oversized-t-shirt-for-men-and-women,,"Perfect t-shirt for a relaxed look! The size guide was really helpful, fits me just right.",5,,Zara Khanna,India,zara****@hotmail.com,2024-02-25
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Love the design and message on this hoodie. It's a great reminder to follow your heart and do what makes you happy!,5,,Neha Patel,India,neha*****@gmail.com,2023-12-15
listen-to-your-heart-graphic-hoodie-for-men-and-women,,The quality of this hoodie is top-notch! The graphic is vibrant and the fabric is so comfortable.,5,,Rahul Singh,India,rahul*****@yahoo.com,2024-01-22
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Received many compliments while wearing this hoodie. It's stylish and the quote is so inspiring.,4,,Priya Shah,India,priya*****@hotmail.com,2023-12-29
listen-to-your-heart-graphic-hoodie-for-men-and-women,,The fit of this hoodie is just perfect. It's not too tight or too loose. I love it!,5,,Amit Kapoor,India,amit*****@gmail.com,2024-02-10
listen-to-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is my new favorite. The message on it really resonates with me. Highly recommend!,5,,Anika Sharma,India,anika*****@outlook.com,2024-01-15
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Such a comfortable hoodie. The material is soft and cozy. Definitely worth the purchase!,4,,Vikram Verma,India,vikram*****@gmail.com,2023-12-20
listen-to-your-heart-graphic-hoodie-for-men-and-women,,I bought this hoodie as a gift and my friend absolutely loved it. The design is so unique and meaningful.,4,,Sneha Reddy,India,sneha*****@yahoo.com,2024-02-28
listen-to-your-heart-graphic-hoodie-for-men-and-women,,The colors on this hoodie are very vibrant and haven't faded after multiple washes. Impressed with the quality!,5,,Rohan Malhotra,India,rohan*****@gmail.com,2024-03-05
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Wearing this hoodie feels like a hug. It's so cozy and the quote is a great daily reminder.,5,,Mitali Joshi,India,mitali*****@hotmail.com,2024-02-18
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Absolutely love this hoodie! The message is so empowering and the fit is fantastic.,5,,Aditya Singhania,India,aditya*****@gmail.com,2023-12-10
listen-to-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is a conversation starter. Everyone asks me where I got it from. Definitely a unique piece.,4,,Pooja Mehta,India,pooja*****@outlook.com,2024-01-08
listen-to-your-heart-graphic-hoodie-for-men-and-women,,The quote on this hoodie is so relevant to me. It's like it was made just for me. Love it!,5,,Karan Bhatia,India,karan*****@gmail.com,2024-02-22
listen-to-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is my go-to for a cozy day at home. The material is so soft and comfortable.,4,,Sakshi Rao,India,sakshi*****@yahoo.com,2023-12-27
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Purchased this hoodie and I'm so happy with it. Such a simple yet powerful message. Great quality too!,5,,Aryan Kapoor,India,aryan*****@gmail.com,2024-03-12
listen-to-your-heart-graphic-hoodie-for-men-and-women,,I wear this hoodie when I need a little motivation. The quote always reminds me to listen to my heart.,4,,Shreya Banerjee,India,shreya*****@hotmail.com,2024-02-05
listen-to-your-heart-graphic-hoodie-for-men-and-women,,The hoodie fits perfectly and the material is great quality. Love the message on it too!,5,,Rajesh Kumar,India,rajesh*****@gmail.com,2024-01-30
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Such a cool hoodie! The graphic is eye-catching and the colors are vibrant. Very happy with my purchase.,5,,Nisha Singh,India,nisha*****@outlook.com,2023-12-17
listen-to-your-heart-graphic-hoodie-for-men-and-women,,I've never owned a hoodie like this before. The design is so unique and the quality is exceptional.,4,,Vivek Reddy,India,vivek*****@gmail.com,2024-03-15
listen-to-your-heart-graphic-hoodie-for-men-and-women,,The message on this hoodie is a great daily reminder to stay true to yourself. Love it!,5,,Asha Sharma,India,asha*****@yahoo.com,2024-02-08
listen-to-your-heart-graphic-hoodie-for-men-and-women,,Bought this hoodie for my son and he wears it all the time. It's become his favorite. Great quality!,5,,Sanjay Mehta,India,sanjay*****@gmail.com,2023-12-24
listen-to-your-heart-graphic-hoodie-for-men-and-women,,The hoodie is even better in person! The colors are vibrant and the fit is just right. Love the message too.,5,,Anjali Desai,India,anjali*****@outlook.com,2024-01-03
listen-to-your-heart-graphic-hoodie-for-men-and-women,,This hoodie is a great addition to my wardrobe. The quote speaks to me on a personal level. Highly recommend!,4,,Arjun Malhotra,India,arjun*****@gmail.com,2024-03-18
listen-to-your-heart-graphic-hoodie-for-men-and-women,,I feel so positive wearing this hoodie. It's like a daily affirmation to follow my heart and be happy.,5,,Preeti Chopra,India,preeti*****@yahoo.com,2024-02-25
listen-to-your-heart-graphic-hoodie-for-men-and-women,,This hoodie has become my favorite. It's so comfortable and the message on it is beautiful.,5,,Sameer Kapoor,India,sameer*****@gmail.com,2023-12-12
listen-to-your-heart-graphic-hoodie-for-men-and-women,,"Absolutely in love with this hoodie. It's not just stylish, but also a great reminder to listen to your heart.",5,,Neha Iyer,India,neha*****@hotmail.com,2024-01-18
