product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
basic-maroon-oversized-t-shirt-torcc,,Love the color and fit of this t-shirt. It's so comfortable to wear all day long.,5,,Aarav Patel,India,aarav***@gmail.com,2023-12-14
basic-maroon-oversized-t-shirt-torcc,,This oversized t-shirt is perfect for a casual day out. The material is soft and breathable.,4,,Sanya Singh,India,sanya***@gmail.com,2024-01-25
basic-maroon-oversized-t-shirt-torcc,,The maroon color of this t-shirt is rich and vibrant. Definitely a great addition to my wardrobe.,5,,Kabir Sharma,India,kabir***@gmail.com,2024-02-10
basic-maroon-oversized-t-shirt-torcc,,I absolutely love how oversized and comfy this t-shirt is. It's my new go-to piece for a relaxed look.,5,,Anika Verma,India,anika***@gmail.com,2024-03-05
basic-maroon-oversized-t-shirt-torcc,,The oversized fit of this t-shirt gives it a cool and laid-back vibe. Perfect for lounging at home.,4,,Dev Mehta,India,dev***@gmail.com,2023-12-27
basic-maroon-oversized-t-shirt-torcc,,"This t-shirt is so versatile, I can dress it up or down easily. Great quality fabric too.",5,,Riya Kapoor,India,riya***@gmail.com,2024-01-08
basic-maroon-oversized-t-shirt-torcc,,Absolutely love the oversized style of this t-shirt. It's trendy and super comfy.,5,,Arjun Malhotra,India,arjun***@gmail.com,2024-02-18
basic-maroon-oversized-t-shirt-torcc,,The maroon color of this t-shirt is so rich and eye-catching. Makes a statement piece.,4,,Dia Chawla,India,dia***@gmail.com,2024-03-12
basic-maroon-oversized-t-shirt-torcc,,I'm impressed with the quality and comfort of this oversized t-shirt. It's become my favorite piece.,5,,Rohan Gupta,India,rohan***@gmail.com,2024-02-03
basic-maroon-oversized-t-shirt-torcc,,This t-shirt is so stylish and relaxed at the same time. Love wearing it on weekends.,4,,Ishaan Reddy,India,ishaan***@gmail.com,2023-12-18
basic-maroon-oversized-t-shirt-torcc,,The oversized design of this t-shirt is what I love the most. It's so easy to create different looks with it.,5,,Aaradhya Mohan,India,aaradhya***@gmail.com,2024-01-30
basic-maroon-oversized-t-shirt-torcc,,I'm a fan of oversized t-shirts and this one is perfect. The maroon color is a bonus.,5,,Samarth Joshi,India,samarth***@gmail.com,2024-03-07
basic-maroon-oversized-t-shirt-torcc,,"This t-shirt is a great addition to my wardrobe. Oversized and comfy, just what I needed.",4,,Alisha Singh,India,alisha***@gmail.com,2024-02-22
basic-maroon-oversized-t-shirt-torcc,,"Love how versatile this t-shirt is. Can wear it with jeans or leggings, and it looks great.",5,,Aryan Kapoor,India,aryan***@gmail.com,2023-12-31
basic-maroon-oversized-t-shirt-torcc,,The oversized style of this t-shirt is on point. Comfortable and chic at the same time.,4,,Mehak Ahuja,India,mehak***@gmail.com,2024-01-15
basic-maroon-oversized-t-shirt-torcc,,The maroon color of this t-shirt is so flattering. I always get compliments when I wear it.,5,,Kunal Malhotra,India,kunal***@gmail.com,2024-03-02
basic-maroon-oversized-t-shirt-torcc,,Just received this t-shirt and I'm in love with it. The oversized fit is so comfy and stylish.,5,,Isha Sharma,India,isha***@gmail.com,2024-02-14
basic-maroon-oversized-t-shirt-torcc,,"Highly recommend this t-shirt. It's oversized, soft, and looks great with any outfit.",5,,Aarushi Jain,India,aarushi***@gmail.com,2023-12-22
basic-maroon-oversized-t-shirt-torcc,,This t-shirt is a must-have! Oversized fit gives a cool vibe and the color is on trend.,4,,Vihaan Shah,India,vihaan***@gmail.com,2024-01-10
basic-maroon-oversized-t-shirt-torcc,,I'm loving the comfort of this oversized t-shirt. It's my new favorite loungewear piece.,5,,Myra Reddy,India,myra***@gmail.com,2024-02-26
basic-maroon-oversized-t-shirt-torcc,,The maroon color of this t-shirt looks even better in person. It's a standout piece.,4,,Aarav Singh,India,aarav***@gmail.com,2024-03-15
basic-maroon-oversized-t-shirt-torcc,,Really happy with this purchase. The oversized t-shirt is exactly what I was looking for.,5,,Zara Kapoor,India,zara***@gmail.com,2024-01-20
basic-maroon-oversized-t-shirt-torcc,,The fit and quality of this t-shirt are excellent. Definitely recommend it to others.,5,,Kabir Rawat,India,kabir***@gmail.com,2023-12-10
basic-maroon-oversized-t-shirt-torcc,,This t-shirt is a wardrobe staple for me now. Great for everyday wear and very comfy.,4,,Avni Gupta,India,avni***@gmail.com,2024-03-10
basic-navy-oversized-t-shirt-torcc,,Absolutely love this oversized t-shirt! The navy color is so versatile and the fit is perfect. Definitely a must-have in my wardrobe.,5,,Neha Sharma,India,neha*****@gmail.com,2023-12-15
basic-navy-oversized-t-shirt-torcc,,The quality of this t-shirt is top-notch. Very comfortable to wear all day long. The oversized fit adds a cool vibe to any outfit.,4,,Rajesh Singh,India,rajesh*****@yahoo.com,2024-01-03
basic-navy-oversized-t-shirt-torcc,,This t-shirt is super stylish and trendy. I've received so many compliments whenever I wear it. The navy color is rich and elegant.,5,,Priya Patel,India,priya*****@hotmail.com,2024-02-19
basic-navy-oversized-t-shirt-torcc,,I ordered this t-shirt in a size up for an even more oversized look and I love it! The material is soft and the color doesn't fade after washing.,4,,Amit Verma,India,amit*****@gmail.com,2023-12-28
basic-navy-oversized-t-shirt-torcc,,This t-shirt is a great addition to my casual wardrobe. The oversized fit gives it a relaxed feel without looking sloppy. Highly recommend!,5,,Suman Mishra,India,suman*****@outlook.com,2024-02-10
basic-navy-oversized-t-shirt-torcc,,I've been wearing this t-shirt almost every day since I got it. It's so easy to style and the oversized silhouette is on point.,5,,Anjali Singh,India,anjali*****@yahoo.com,2024-01-22
basic-navy-oversized-t-shirt-torcc,,The material of this t-shirt is so soft and breathable. Perfect for a casual day out or lounging at home. Love the oversized fit!,4,,Rahul Khanna,India,rahul*****@gmail.com,2023-12-17
basic-navy-oversized-t-shirt-torcc,,I was looking for an oversized t-shirt that is not too boxy and this one is just right. The color is deep navy and looks great with jeans.,4,,Pooja Kapoor,India,pooja*****@hotmail.com,2024-03-05
basic-navy-oversized-t-shirt-torcc,,"This t-shirt exceeded my expectations. The fit, the color, and the quality are all amazing. It's a versatile piece that I can dress up or down.",5,,Vivek Reddy,India,vivek*****@yahoo.com,2024-02-29
basic-navy-oversized-t-shirt-torcc,,Love how comfortable this t-shirt is to wear. The oversized style is on-trend and the navy color is a classic. Great for everyday wear.,5,,Divya Agarwal,India,divya*****@gmail.com,2023-12-30
basic-navy-oversized-t-shirt-torcc,,"This t-shirt is so versatile, I can pair it with shorts, jeans, or leggings. The oversized design makes it a standout piece in my closet.",4,,Aarav Sharma,India,aarav*****@outlook.com,2024-02-15
basic-navy-oversized-t-shirt-torcc,,The fit of this t-shirt is just perfect for a relaxed look. The navy color is rich and doesn't fade. Definitely one of my favorite t-shirts now.,5,,Meera Patel,India,meera*****@yahoo.com,2024-01-08
basic-navy-oversized-t-shirt-torcc,,I love the oversized fit of this t-shirt. It's so comfy and easy to style. The color is a beautiful navy that goes with everything.,4,,Vikram Sharma,India,vikram*****@gmail.com,2024-03-10
basic-navy-oversized-t-shirt-torcc,,This t-shirt is a great staple piece. The oversized fit is perfect for a relaxed look and the navy color is a nice change from basic black.,4,,Jyoti Reddy,India,jyoti*****@hotmail.com,2024-02-05
basic-navy-oversized-t-shirt-torcc,,Very happy with this t-shirt purchase. The oversized style is so trendy and the navy color is a nice alternative to my usual black tees.,5,,Sanjay Singh,India,sanjay*****@outlook.com,2023-12-24
basic-navy-oversized-t-shirt-torcc,,I'm loving the oversized trend and this t-shirt fits the bill perfectly. The navy color is rich and the fit is just what I was looking for.,5,,Shreya Kapoor,India,shreya*****@yahoo.com,2024-03-15
basic-navy-oversized-t-shirt-torcc,,This t-shirt is a game-changer for my wardrobe. The oversized fit is so comfy and the navy color is a nice change from basic neutrals.,4,,Karan Verma,India,karan*****@gmail.com,2024-02-20
basic-navy-oversized-t-shirt-torcc,,The fabric of this t-shirt is so soft and the oversized fit is perfect for a casual look. The navy color is deep and rich. Love it!,5,,Ananya Sharma,India,ananya*****@hotmail.com,2024-01-12
basic-navy-oversized-t-shirt-torcc,,I was hesitant about oversized t-shirts but this one changed my mind. The fit is just right and the navy color is a great alternative to black.,4,,Ravi Patel,India,ravi*****@yahoo.com,2024-03-01
basic-navy-oversized-t-shirt-torcc,,This t-shirt is a must-have for anyone who loves oversized styles. The navy color is a classic and the fit is super comfortable.,5,,Nidhi Kumar,India,nidhi*****@gmail.com,2023-12-19
basic-navy-oversized-t-shirt-torcc,,I've added this t-shirt to my weekly rotation. It's so easy to wear and style. The oversized fit gives it a cool and effortless vibe.,4,,Harish Malhotra,India,harish*****@outlook.com,2024-02-25
basic-navy-oversized-t-shirt-torcc,,This t-shirt is a new favorite of mine. The oversized fit is so comfy and the navy color is a nice change from the usual black or grey.,5,,Sneha Reddy,India,sneha*****@yahoo.com,2024-01-18
basic-navy-oversized-t-shirt-torcc,,Absolutely in love with this t-shirt! The oversized fit is just what I wanted and the navy color is so versatile. Will be ordering more!,5,,Vishal Singh,India,vishal*****@gmail.com,2024-03-08
basic-navy-oversized-t-shirt-torcc,,This t-shirt has quickly become my go-to for a casual day out. The oversized fit is so cozy and the navy color looks great with anything.,4,,Preeti Sharma,India,preeti*****@hotmail.com,2023-12-22
