product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
hope-oversized-t-shirt-for-men-and-women-1,,"Absolutely love the oversized fit of this t-shirt. The fabric is so soft and comfortable, perfect for lounging around. The print is also really cool and unique. Will definitely be ordering more!",5,,Krishna Patel,India,krishna*@gmail.com,2023-12-15
hope-oversized-t-shirt-for-men-and-women-1,,The quality of this t-shirt is top-notch! The 100% cotton feels great on the skin. The oversized style is trendy and looks fantastic. Will be recommending this to all my friends.,5,,Anika Sharma,India,anika*@gmail.com,2024-01-25
hope-oversized-t-shirt-for-men-and-women-1,,Bought this t-shirt for my boyfriend and he absolutely loves it! The print on the front and back is very eye-catching. The fabric is high quality and the oversized fit is perfect.,5,,Ravi Singh,India,ravi*@gmail.com,2024-02-10
hope-oversized-t-shirt-for-men-and-women-1,,This t-shirt exceeded my expectations! The premium fabric feels luxurious and the print is so vibrant. The oversized style is perfect for a relaxed casual look. Highly recommend!,5,,Meera Reddy,India,meera*@gmail.com,2024-03-05
hope-oversized-t-shirt-for-men-and-women-1,,The fit of this t-shirt is amazing! It's so comfortable and the fabric is of excellent quality. The print design is really unique and adds a fun touch to any outfit.,5,,Aarav Kumar,India,aarav*@gmail.com,2024-02-20
impala-graphic-hoodie-for-men-and-women,,"Love the design and quality of this hoodie, perfect for casual outings!",5,,Aarav Patel,India,aarav***@gmail.com,2023-10-15
impala-graphic-hoodie-for-men-and-women,,"Great fit and comfortable fabric, definitely recommend it to others!",4,,Riya Singh,India,riya***@yahoo.com,2023-12-20
impala-graphic-hoodie-for-men-and-women,,"Bought this for my partner and they absolutely love it, very stylish!",5,,Vivaan Sharma,India,vivaan***@outlook.com,2024-01-25
impala-graphic-hoodie-for-men-and-women,,"The hoodie is so soft and warm, perfect for the upcoming winter season!",4,,Ishita Gupta,India,ishita***@gmail.com,2023-09-18
impala-graphic-hoodie-for-men-and-women,,"I love the unique graphic on this hoodie, great conversation starter!",5,,Arjun Mehta,India,arjun***@hotmail.com,2024-02-10
impala-graphic-hoodie-for-men-and-women,,"Super comfortable and fits perfectly, my go-to hoodie now!",5,,Aditi Joshi,India,aditi***@gmail.com,2023-11-05
impala-graphic-hoodie-for-men-and-women,,"Received so many compliments wearing this hoodie, love it!",4,,Vihaan Reddy,India,vihaan***@yahoo.com,2024-03-12
impala-graphic-hoodie-for-men-and-women,,"The print quality is excellent, very happy with my purchase!",5,,Avani Kapoor,India,avani***@outlook.com,2023-07-30
impala-graphic-hoodie-for-men-and-women,,"Cool design on this hoodie, adds a great style statement to my wardrobe!",4,,Rohan Choudhary,India,rohan***@gmail.com,2024-01-08
impala-graphic-hoodie-for-men-and-women,,"Perfect for lounging at home or going out, versatile and trendy!",5,,Mira Iyer,India,mira***@hotmail.com,2023-10-29
impala-graphic-hoodie-for-men-and-women,,"The hoodie is very well-made, exceeded my expectations!",5,,Kabir Singh,India,kabir***@gmail.com,2024-02-28
impala-graphic-hoodie-for-men-and-women,,"Warm and stylish, this hoodie is a must-have for the season!",4,,Neha Rajput,India,neha***@yahoo.com,2023-09-05
impala-graphic-hoodie-for-men-and-women,,"Impressed with the quality and fit of this hoodie, worth the purchase!",5,,Ayaan Malhotra,India,ayaan***@outlook.com,2024-03-02
impala-graphic-hoodie-for-men-and-women,,"Keeps me warm in chilly weather, love the trendy graphic too!",4,,Ishani Khanna,India,ishani***@gmail.com,2023-08-22
impala-graphic-hoodie-for-men-and-women,,"The material is soft and cozy, feels great to wear all day!",5,,Aarushi Mehra,India,aarushi***@hotmail.com,2024-01-15
impala-graphic-hoodie-for-men-and-women,,"Stylish and comfortable, this hoodie is a wardrobe essential!",5,,Kian Verma,India,kian***@gmail.com,2023-11-30
impala-graphic-hoodie-for-men-and-women,,"Great value for the price, looks and feels premium!",4,,Zara Chawla,India,zara***@yahoo.com,2024-02-20
impala-graphic-hoodie-for-men-and-women,,"The hoodie fits perfectly and the colors are vibrant, very happy with it!",5,,Kabir Kapoor,India,kabir***@outlook.com,2023-10-12
impala-graphic-hoodie-for-men-and-women,,"Really soft and comfortable, love the design on this hoodie!",4,,Anaya Nair,India,anaya***@gmail.com,2024-01-05
impala-graphic-hoodie-for-men-and-women,,"Received many compliments on this hoodie, it's a great addition to my collection!",5,,Aryan Singh,India,aryan***@hotmail.com,2023-12-08
impala-graphic-hoodie-for-men-and-women,,"The hoodie is so cozy and warm, perfect for chilly evenings!",4,,Siya Ahuja,India,siya***@gmail.com,2024-03-08
impala-graphic-hoodie-for-men-and-women,,"Absolutely love this hoodie, the fit and quality are top-notch!",5,,Rehaan Malhotra,India,rehaan***@yahoo.com,2023-09-25
impala-graphic-hoodie-for-men-and-women,,"The hoodie is so comfortable, I could live in it all day!",4,,Neha Reddy,India,neha***@outlook.com,2024-02-15
impala-graphic-hoodie-for-men-and-women,,"Trendy design and great quality, this hoodie is a wardrobe staple!",5,,Ria Verma,India,ria***@gmail.com,2023-11-18
impala-graphic-hoodie-for-men-and-women,,"The hoodie exceeded my expectations, very happy with the purchase!",5,,Kabir Mehta,India,kabir***@hotmail.com,2024-01-02
