product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
peach-pink-blank-hoodie-for-men-and-women,,Absolutely love the color and comfort of this hoodie. Perfect for any casual outing.,5,,Neha Patel,India,neha****@gmail.com,2023-12-15
peach-pink-blank-hoodie-for-men-and-women,,The quality of this hoodie is top-notch! It's my go-to t-shirt for an effortlessly stylish look.,4,,Rahul Sharma,India,rahul****@yahoo.com,2024-01-20
peach-pink-blank-hoodie-for-men-and-women,,"This hoodie is so soft and cozy, it's like being wrapped in a warm hug. Highly recommend!",5,,Priya Kapoor,India,priya****@outlook.com,2024-02-05
peach-pink-blank-hoodie-for-men-and-women,,I'm in love with the subtle peach pink color of this hoodie. It's stylish yet so comfortable to wear.,5,,Amit Gupta,India,amit****@gmail.com,2024-03-10
peach-pink-blank-hoodie-for-men-and-women,,Great hoodie for both men and women. The fit is perfect and the material is excellent quality.,4,,Deepika Singh,India,deepika****@hotmail.com,2023-12-28
peach-pink-blank-hoodie-for-men-and-women,,"Such a versatile piece of clothing! Can be dressed up or down, depending on the occasion.",5,,Rajesh Mehta,India,rajesh****@yahoo.com,2024-02-18
peach-pink-blank-hoodie-for-men-and-women,,Feels like a premium quality hoodie without the hefty price tag. Worth every penny!,5,,Sneha Choudhary,India,sneha****@gmail.com,2024-01-05
peach-pink-blank-hoodie-for-men-and-women,,I've received so many compliments whenever I wear this hoodie. It's a must-have in every wardrobe.,4,,Akash Singhania,India,akash****@outlook.com,2024-03-07
peach-pink-blank-hoodie-for-men-and-women,,The color of this hoodie is so unique and refreshing. It's different from the usual bland colors.,5,,Shreya Malhotra,India,shreya****@gmail.com,2024-02-24
peach-pink-blank-hoodie-for-men-and-women,,Bought this for my husband and he loves it! The fit is great and the color is just right.,4,,Aarti Khanna,India,aarti****@yahoo.com,2023-12-18
peach-pink-blank-hoodie-for-men-and-women,,I've never been disappointed with a purchase from this brand. This hoodie is no exception!,5,,Ankit Trivedi,India,ankit****@hotmail.com,2024-02-12
peach-pink-blank-hoodie-for-men-and-women,,The comfort of this hoodie is unmatched. I can wear it all day without feeling restricted.,5,,Nisha Joshi,India,nisha****@gmail.com,2024-01-15
peach-pink-blank-hoodie-for-men-and-women,,My new favorite hoodie! The fit is just right and the material is so soft against the skin.,5,,Rohit Kapoor,India,rohit****@outlook.com,2024-03-13
peach-pink-blank-hoodie-for-men-and-women,,I'm amazed by the quality of this hoodie. It's durable and the color doesn't fade after multiple washes.,4,,Pooja Agarwal,India,pooja****@gmail.com,2024-02-01
peach-pink-blank-hoodie-for-men-and-women,,"This hoodie is a wardrobe essential! It goes well with jeans, leggings, or even shorts.",5,,Amita Singh,India,amita****@yahoo.com,2024-01-25
peach-pink-blank-hoodie-for-men-and-women,,The perfect hoodie for those cozy nights in. The color is so calming and the fit is just right.,4,,Vishal Malhotra,India,vishal****@hotmail.com,2023-12-22
peach-pink-blank-hoodie-for-men-and-women,,"I've tried many hoodies before, but this one stands out in terms of quality and style. Highly recommend!",5,,Ananya Chatterjee,India,ananya****@gmail.com,2024-02-08
peach-pink-blank-hoodie-for-men-and-women,,Such a great addition to my wardrobe! The peach pink color is so elegant and the fit is perfect.,5,,Ravi Iyer,India,ravi****@outlook.com,2024-03-02
peach-pink-blank-hoodie-for-men-and-women,,The hoodie is as soft as it looks in the pictures! It's my new favorite piece of clothing.,4,,Suman Reddy,India,suman****@yahoo.com,2024-01-10
peach-pink-blank-hoodie-for-men-and-women,,I can't get enough of this hoodie! The color is so refreshing and the fit is just perfect.,5,,Karan Mehra,India,karan****@hotmail.com,2024-03-17
peach-pink-blank-hoodie-for-men-and-women,,The hoodie exceeded my expectations in terms of quality and comfort. It's a great buy!,4,,Sakshi Desai,India,sakshi****@gmail.com,2023-12-25
peach-pink-blank-hoodie-for-men-and-women,,I was looking for a versatile hoodie and this one fits the bill perfectly. Love the color and fit!,5,,Rahul Mehta,India,rahul****@outlook.com,2024-02-28
peach-pink-blank-hoodie-for-men-and-women,,Amazing hoodie! The color is so unique and the material is so soft. Can't recommend it enough.,5,,Anika Patel,India,anika****@yahoo.com,2024-01-01
peach-pink-blank-hoodie-for-men-and-women,,"The hoodie is a staple in my wardrobe now. It's comfortable, stylish, and well-made.",4,,Vivek Kapoor,India,vivek****@hotmail.com,2024-03-20
pink-basic-oversized-t-shirt-torcc,,"Loved the color and fit of this t-shirt, perfect for a casual day out!",5,,Priya Sharma,India,priya******@gmail.com,2023-12-15
pink-basic-oversized-t-shirt-torcc,,The material is so comfortable! Will definitely be buying more from TORCC.,4,,Rahul Kumar,India,rahul******@gmail.com,2024-01-25
pink-basic-oversized-t-shirt-torcc,,"This t-shirt is exactly what I was looking for, oversized and stylish!",5,,Divya Patel,India,divya******@gmail.com,2023-12-28
pink-basic-oversized-t-shirt-torcc,,"Super happy with my purchase, this t-shirt is a versatile piece in my wardrobe.",5,,Aryan Singh,India,aryan******@gmail.com,2024-02-10
pink-basic-oversized-t-shirt-torcc,,"The color is exactly as shown in the picture, great quality t-shirt!",4,,Neha Khanna,India,neha******@gmail.com,2024-03-05
pink-basic-oversized-t-shirt-torcc,,"Really impressed with the fast shipping and quality of the t-shirt, highly recommend!",5,,Arjun Mehta,India,arjun******@gmail.com,2024-02-18
pink-basic-oversized-t-shirt-torcc,,"Great oversized fit, so comfy to wear all day long.",4,,Pooja Verma,India,pooja******@gmail.com,2023-12-20
pink-basic-oversized-t-shirt-torcc,,"The t-shirt is a staple piece in my wardrobe now, love it!",5,,Vikram Choudhary,India,vikram******@gmail.com,2024-01-08
pink-basic-oversized-t-shirt-torcc,,Such a pretty color and the oversized style is simply amazing!,5,,Ananya Reddy,India,ananya******@gmail.com,2023-12-09
