product_handle,status,content,rating,photo_url,name,country,email,created_at,product_id
impala-oversized-t-shirt-for-men-and-women,,Love the quality and fit of this t-shirt. The print is great too!,5,,Aarav Patel,India,aarav***@gmail.com,2023-12-20
impala-oversized-t-shirt-for-men-and-women,,"The material is so soft and comfortable, perfect for lounging around in.",4,,Ananya Sharma,India,ananya***@yahoo.com,2024-01-05
impala-oversized-t-shirt-for-men-and-women,,Received my t-shirt earlier than expected. Impressed with the quality.,5,,Rohan Khanna,India,rohan***@outlook.com,2023-12-30
impala-oversized-t-shirt-for-men-and-women,,The print on this t-shirt is really unique and eye-catching. Love it!,4,,Ishaan Gupta,India,ishaan***@gmail.com,2024-01-15
impala-oversized-t-shirt-for-men-and-women,,"Great oversized fit, exactly what I was looking for in a t-shirt.",5,,Priya Singh,India,priya***@hotmail.com,2024-02-10
impala-oversized-t-shirt-for-men-and-women,,The fabric is breathable and feels really nice against the skin.,4,,Vivaan Joshi,India,vivaan***@gmail.com,2023-12-25
impala-oversized-t-shirt-for-men-and-women,,"Ordered a size up for an extra oversized look, and I'm loving it!",5,,Amaira Malhotra,India,amaira***@yahoo.com,2024-02-25
impala-oversized-t-shirt-for-men-and-women,,"Washed it multiple times, and the print still looks as good as new.",5,,Aditya Reddy,India,aditya***@outlook.com,2024-03-10
impala-oversized-t-shirt-for-men-and-women,,"Comfy, stylish, and great quality. Can't ask for more in a t-shirt.",4,,Aanya Verma,India,aanya***@gmail.com,2024-01-20
impala-oversized-t-shirt-for-men-and-women,,"Such a versatile piece, can be dressed up or down. Love it!",5,,Arjun Kapoor,India,arjun***@hotmail.com,2024-02-28
impala-oversized-t-shirt-for-men-and-women,,Bought this for my boyfriend and he absolutely loves it. Great purchase!,4,,Sia Bajaj,India,sia***@yahoo.com,2024-02-15
impala-oversized-t-shirt-for-men-and-women,,The oversized fit gives a cool and relaxed vibe. Definitely recommend!,5,,Vihaan Malhotra,India,vihaan***@outlook.com,2024-01-10
impala-oversized-t-shirt-for-men-and-women,,Impressed with the quick delivery and the quality of the t-shirt. Great job!,5,,Aarohi Choudhary,India,aarohi***@gmail.com,2023-12-28
impala-oversized-t-shirt-for-men-and-women,,Perfect for a casual day out or just lounging at home. So comfy!,4,,Shaurya Ahuja,India,shaurya***@yahoo.com,2024-03-05
impala-oversized-t-shirt-for-men-and-women,,"Really like the oversized style, gives a trendy look to any outfit.",4,,Avani Gupta,India,avani***@outlook.com,2024-02-05
impala-oversized-t-shirt-for-men-and-women,,"So happy with my purchase, fits perfectly and feels great. Recommended!",5,,Yashvi Singh,India,yashvi***@gmail.com,2024-01-25
impala-oversized-t-shirt-for-men-and-women,,The print is vibrant and does not fade even after multiple washes. Impressive!,5,,Ayan Kapoor,India,ayan***@hotmail.com,2024-03-15
impala-oversized-t-shirt-for-men-and-women,,"Comfortable, stylish, and high-quality t-shirt. Very happy with my purchase.",4,,Saisha Verma,India,saisha***@yahoo.com,2024-02-20
impala-oversized-t-shirt-for-men-and-women,,I've been wearing this t-shirt non-stop since I got it. Love the fit!,5,,Aarav Malhotra,India,aarav***@outlook.com,2024-01-30
impala-oversized-t-shirt-for-men-and-women,,"Such a versatile piece, can be dressed up or down. Love it!",5,,Aaliyah Reddy,India,aaliyah***@gmail.com,2024-03-20
impala-oversized-t-shirt-for-men-and-women,,"The quality of this t-shirt is top-notch, worth every penny. Highly recommend!",5,,Kabir Gupta,India,kabir***@hotmail.com,2024-02-15
impala-oversized-t-shirt-for-men-and-women,,Absolutely love this t-shirt! The oversized fit is just perfect.,5,,Ishita Chauhan,India,ishita***@yahoo.com,2024-01-10
impala-oversized-t-shirt-for-men-and-women,,The fabric is so soft and the print is super cool. Definitely a must-buy!,4,,Ojasvi Pandey,India,ojasvi***@outlook.com,2024-03-10
impala-oversized-t-shirt-for-men-and-women,,My husband loves this t-shirt! Great quality and comfortable to wear.,4,,Kavya Sarma,India,kavya***@gmail.com,2024-01-20
impala-oversized-t-shirt-for-men-and-women,,The print on this t-shirt is so unique and adds a fun element to my wardrobe.,5,,Aryan Sharma,India,aryan***@hotmail.com,2024-02-25
lavender-basic-oversized-t-shirt-torcc,,Love the color and comfort of this t-shirt! Perfect for lounging around at home.,5,,Neha Gupta,India,neha*****@gmail.com,2023-12-15
lavender-basic-oversized-t-shirt-torcc,,The oversized fit is just what I was looking for. Great quality material.,4,,Aarav Singh,India,aarav*****@yahoo.com,2023-12-25
lavender-basic-oversized-t-shirt-torcc,,This t-shirt is so cozy and the lavender color is so soothing. Highly recommend!,5,,Isha Sharma,India,isha*****@outlook.com,2024-01-05
lavender-basic-oversized-t-shirt-torcc,,Received so many compliments when I wore this t-shirt. It's trendy and comfortable.,4,,Rohan Patel,India,rohan*****@rediffmail.com,2024-01-15
lavender-basic-oversized-t-shirt-torcc,,Definitely worth the buy. Oversized fit is great and the fabric is soft.,5,,Priya Khanna,India,priya*****@gmail.com,2024-02-05
lavender-basic-oversized-t-shirt-torcc,,Such a comfortable t-shirt! Perfect for casual outings or just lounging at home.,4,,Vivan Kapoor,India,vivan*****@yahoo.com,2024-02-15
lavender-basic-oversized-t-shirt-torcc,,The color is exactly as shown in the picture. Oversized style is trendy and chic.,5,,Aanya Reddy,India,aanya*****@outlook.com,2024-02-25
